מזהה כונן,קטגוריה,final score,זמינות,מיקום כונן
8501 יחזקאל ,אחר,19.764371379386155,זמין,"30.02578188384715,35.18175721258702"
8502 צח ,אחר,50.50600108604007,זמין,"33.03608022640116,35.191336174369496"
8503 מרדכי ,אחר,10.581806661814204,זמין,"30.381239648333903,35.58627846281583"
8517 אדם ,אחר,46.70269757215778,זמין,"32.965295711065615,35.29285611358691"
8531 איתי ,אחר,34.57534923367435,לא זמין,
8536 שלמה ,אחר,61.01537156039284,לא זמין,
8545 רחלי ,אחר,14.973468048479049,זמין,"30.950682827796054,34.77318315367747"
8551 מוטי ,אחר,14.973468048479049,לא זמין,
8586 גיא ,אחר,27.749210264231326,לא זמין,
8587 אלירן ,אחר,18.755761475199684,לא זמין,
8601 אוראל ,אחר,10.18256471757195,לא זמין,
8601 דודי ,אחר,14.174984159994532,זמין,"31.90367250947998,35.35852918434348"
8604 משה ,אחר,24.450813068250564,לא זמין,
8611 מרדכי ,אחר,3.79469360969581,זמין,"30.99202560335948,35.68683332224029"
8612 אלעזר ,אחר,14.174984159994532,זמין,"32.43251382500314,34.63194168845416"
8617 דני  ,אחר,8.186354996360656,לא זמין,
8623 יהונתן ,אחר,23.756790821808742,לא זמין,
8635 יוחנן ,אחר,10.18256471757195,לא זמין,
8644 אריאל ,אחר,14.174984159994532,זמין,"31.206159763030254,35.880617406467934"
8644 אשר ,אחר,28.126715571115994,לא זמין,
8646 שמעון ,אחר,25.083596578589543,לא זמין,
8662 יון ,אחר,18.1229779648607,זמין,"30.23826171129323,35.19216969325795"
8678 מוטי ,אחר,18.1229779648607,לא זמין,
8688 טל ,אחר,28.54769415271584,לא זמין,
8692 יואל ,אחר,21.919679026894617,לא זמין,
8697 גרשון ,אחר,38.32383752804509,לא זמין,
8699 יקיר ,אחר,10.581806661814204,לא זמין,
8703 יהונתן ,אחר,18.755761475199684,זמין,"30.10111140072175,35.62739931244479"
8710 אפי ,אחר,10.18256471757195,לא זמין,
8715 דורון ,אחר,14.174984159994532,זמין,"32.57708300631461,35.60226896796039"
8722 משה ,אחר,14.174984159994532,לא זמין,
8727 דוד ,אחר,71.5247420347456,זמין,"30.61089626339743,34.30282281234156"
8730 אלי ,אחר,14.174984159994532,זמין,"31.06577751104551,35.464763482272694"
8730 מאיר ,אחר,14.574226104236793,לא זמין,
8747 רוני ,אחר,25.083596578589543,זמין,"32.15118032383804,34.418771751317905"
8763 אביה ,אחר,12.5780163830255,לא זמין,
8767 דודי ,אחר,14.574226104236793,לא זמין,
8767 פז ,אחר,7.787113052118395,לא זמין,
8772 שמעון ,אחר,27.749210264231326,לא זמין,
8777 אחיה ,אחר,25.083596578589543,זמין,"32.03518685376742,34.637843817100304"
8780 שלומי ,אחר,5.391661386664844,לא זמין,
8782 שפטיה ,אחר,10.18256471757195,לא זמין,
8798 יהודה ,אחר,5.391661386664844,לא זמין,
8800 אברי ,אחר,48.373187877677296,לא זמין,
8800 אדיר ,אחר,14.174984159994532,זמין,"32.20445199855816,35.31417451065066"
8803 ירון ,אחר,5.391661386664844,זמין,"30.39642486522874,35.59374193592299"
8803 מאור ,אחר,6.190145275149363,לא זמין,
8805 חיים ,אחר,14.174984159994532,לא זמין,
8826 אליהו ,אחר,14.174984159994532,לא זמין,
8827 אברהם ,אחר,12.17877443878324,זמין,"31.179789774732214,35.015462755782536"
8832 שקד ,אחר,23.491660136148223,לא זמין,
8837 מיכאל ,אחר,28.126715571115994,זמין,"30.055822220035243,35.194376986421815"
8838 גל ,אחר,100.0,לא זמין,
8839 נתנאל ,אחר,10.581806661814204,לא זמין,
8844 ישראל ,אחר,14.574226104236793,לא זמין,
8845 שי ,אחר,27.749210264231326,לא זמין,
8846 שלום ,אחר,39.637617316386255,זמין,"30.333138269760333,35.587584216949544"
8848 מאיר ,אחר,52.29328752316599,לא זמין,
8877 נועם ,אחר,10.581806661814204,לא זמין,
8881 יוסף ,אחר,14.174984159994532,זמין,"30.293310486032386,34.54422036000144"
8884 ישראל ,אחר,36.85733134200371,זמין,"30.77598287426904,35.20348983141716"
8884 מוטי ,אחר,21.760581100597445,לא זמין,
8888 סער ,אחר,9.783322773329688,לא זמין,
8894 מוטי ,אחר,25.083596578589543,לא זמין,
8896 אדר ,אחר,14.973468048479049,זמין,"29.898928729993333,35.136268414492235"
8899 אריאל ,אחר,10.18256471757195,זמין,"29.838442244695425,34.49954835127943"
8899 שאפיק ,אחר,9.783322773329688,לא זמין,
8911 שניר ,אחר,11.779532494540982,לא זמין,
8925 שלמה ,אחר,18.1229779648607,זמין,"31.610937978189703,34.605300545855265"
8950 שלמה ,אחר,28.54769415271584,לא זמין,
8956 משה ,אחר,6.589387219391621,לא זמין,
8960 חיים ,אחר,25.083596578589543,זמין,"32.28080766505542,35.402337240820316"
8968 אביעד ,אחר,54.270667155226775,זמין,"32.90772258389728,35.84802936747945"
8969 אלחי ,אחר,10.18256471757195,לא זמין,
8972 נתנאל ,אחר,10.581806661814204,לא זמין,
8988 חיים ,אחר,24.555274710293254,זמין,"30.669817871871174,35.09611184047106"
8990 ברוך ,אחר,51.80049525218003,לא זמין,
8995 אבי ,אחר,5.391661386664844,זמין,"29.803949065940966,35.48175458019495"
8995 רפאל ,אחר,7.387871107876136,לא זמין,
8999 יוסף ,אחר,28.54769415271584,זמין,"33.06561309673476,34.633042002542425"
9000 יונתן ,אחר,10.18256471757195,לא זמין,
9002 משה ,אחר,14.574226104236793,לא זמין,
9005 יוסף ,אחר,21.361339156355186,לא זמין,
9009 ארז ,אחר,12.5780163830255,לא זמין,
9010 אליעזר ,אחר,14.973468048479049,לא זמין,
9013 שמעון ,אחר,10.581806661814204,זמין,"31.251609912336324,34.241914199937504"
9017 דור ,אחר,5.790903330907102,זמין,"29.540682849727585,35.75982666333503"
9019 נתנאל ,אחר,9.896792330453875,לא זמין,
9022 שלמה ,אחר,12.5780163830255,לא זמין,
9023 יצחק ,אחר,5.391661386664844,לא זמין,
9029 עמירם ,אחר,56.10656811142611,זמין,"31.695483027934934,34.39813673333289"
9030 ליאור ,אחר,10.581806661814204,זמין,"32.84011198446846,35.19896335448839"
9034 אבי ,אחר,20.71062687516756,זמין,"32.17623889965839,35.84479888873681"
9037 זוהר ,אחר,15.59184392350475,זמין,"30.133290954334075,35.28156814723014"
9039 ניסן ,אחר,18.1229779648607,לא זמין,
9050 אלגרה ,אחר,41.44089210374924,זמין,"31.68694650711063,34.749572446073856"
9058 אהרן ,אחר,22.159823044839705,לא זמין,
9060 משה ,אחר,37.39682644105153,לא זמין,
9073 קובי ,אחר,33.688782093077315,זמין,"29.853450475981877,34.603260705578876"
9084 גנאדי ,אחר,14.174984159994532,לא זמין,
9085 יעקב ,אחר,24.47302588702878,לא זמין,
9090 בן ,אחר,10.18256471757195,לא זמין,
9094 ארז ,אחר,14.174984159994532,לא זמין,
9094 דניאל ,אחר,10.581806661814204,זמין,"30.87015741865362,35.228367444453745"
9095 רונית ,אחר,38.32383752804509,זמין,"33.02054803359109,35.01712056382775"
9101 עומרי ,אחר,9.896792330453875,זמין,"32.87644080537735,34.52185486537485"
9109 יצחק ,אחר,31.69720406909749,לא זמין,
9114 יוסף ,אחר,24.41867122314177,לא זמין,
9115 יוסי ,אחר,14.174984159994532,לא זמין,
9116 נאור ,אחר,23.756790821808742,לא זמין,
9119 אלירן ,אחר,10.581806661814204,לא זמין,
9125 שאדי ,אחר,12.977258327267757,לא זמין,
9127 אבידוד ,אחר,37.88935679658496,לא זמין,
9139 עמנואל ,אחר,19.0246153585422,לא זמין,
9140 שומרון ,אחר,14.174984159994532,לא זמין,
9159 	אורי		 ,אחר,5.391661386664844,לא זמין,
9165 ליאור ,אחר,45.924147452790656,לא זמין,
9170 יגל ,אחר,7.387871107876136,זמין,"32.071417817252225,34.72900559502203"
9188 	צביקה		 ,אחר,10.581806661814204,לא זמין,
9188 יעל ,אחר,10.581806661814204,לא זמין,
9194 עמית ,אחר,18.755761475199684,זמין,"29.82472496058872,34.918491691647674"
9198 בצלאל ,אחר,10.581806661814204,לא זמין,
9201 אלחנן ,אחר,9.783322773329688,זמין,"33.03534209156114,35.43020433956745"
9209 אביתר ,אחר,14.574226104236793,לא זמין,
9212 אברהם ,אחר,45.71509775513296,לא זמין,
9215 שמעון ,אחר,14.574226104236793,זמין,"29.915557293453908,35.44275329267096"
9221 ישראל ,אחר,5.790903330907102,זמין,"32.34058860453263,34.33561978006195"
9237 גיא ,אחר,10.52957584079286,לא זמין,
9245 סיגל ,אחר,19.388544985538665,לא זמין,
9247 שלומי ,אחר,9.896792330453875,זמין,"29.614599461018912,35.31260467113404"
9247 שלמה ,אחר,14.574226104236793,לא זמין,
9249 גלעד ,אחר,9.783322773329688,זמין,"32.56724883691764,34.37660151040148"
9260 אבישלום ,אחר,14.574226104236793,לא זמין,
9270 מאור ,אחר,14.574226104236793,לא זמין,
9274 אסתי ,אחר,12.5780163830255,זמין,"32.38269183027052,35.531730777645485"
9282 מנחם ,אחר,18.755761475199684,לא זמין,
9288 יחיאל ,אחר,25.083596578589543,לא זמין,
9288 מיקי ,אחר,12.5780163830255,זמין,"30.445797128941738,35.79919555735321"
9291 עמית ,אחר,5.790903330907102,זמין,"32.42069409174139,35.66156356191675"
9297 ליאור ,אחר,18.755761475199684,זמין,"32.873236867466254,34.696599474819045"
9299 ישראל ,אחר,14.174984159994532,זמין,"31.826964549953306,34.89365870677622"
9299 מאור ,אחר,9.384080829087427,לא זמין,
9308 שלמה ,אחר,5.391661386664844,זמין,"30.039533806381005,35.14202138679143"
9327 אורן ,אחר,18.1229779648607,זמין,"30.54686962873574,34.96898652328485"
9333 ערן ,אחר,12.427926371809818,לא זמין,
9333 שלמה ,אחר,37.39682644105153,לא זמין,
9338 יהושוע ,אחר,14.174984159994532,לא זמין,
9342 אחוה ,אחר,10.18256471757195,זמין,"32.95967995520613,34.81063713703027"
9343 הראל ,אחר,19.783615788174007,לא זמין,
9368 עידו ,אחר,14.574226104236793,זמין,"29.999559487679832,35.43080508891095"
9377 אסף ,אחר,10.18256471757195,לא זמין,
9380 עידן ,אחר,10.18256471757195,לא זמין,
9385 עמיחי ,אחר,3.3954516654535527,זמין,"31.200953102562206,35.02744817682737"
9388 אלעז ,אחר,15.771951936963571,זמין,"32.330990897245016,34.57508971240838"
9395 בנצי ,אחר,10.18256471757195,זמין,"29.796226589803478,35.150160894547454"
9412 יאיר ,אחר,14.174984159994532,לא זמין,
9420 איציק ,אחר,53.21184342062305,לא זמין,
9422 אשר ,אחר,43.3196460896794,זמין,"30.56980599001597,34.4567486022495"
9437 יצחק ,אחר,14.574226104236793,לא זמין,
9446 שלמה ,אחר,14.973468048479049,זמין,"29.50749440732645,34.48599877202893"
9447 חיים ,אחר,5.790903330907102,זמין,"32.906073933430434,35.26910718307861"
9453 אליהו ,אחר,21.286895516555628,זמין,"31.00495784593179,34.318380812976265"
9461 מאיר ,אחר,29.76466439423048,זמין,"30.087118820500013,34.34610794320701"
9464 	דניאל		 ,אחר,48.332206831531856,לא זמין,
9464 דניאל ,אחר,10.581806661814204,לא זמין,
9478 מתן ,אחר,10.18256471757195,זמין,"32.108746929068396,34.81798808969027"
9481 חיים ,אחר,31.74162970665391,לא זמין,
9488 מרינה ,אחר,19.388544985538665,זמין,"29.864129755638523,34.74858681155506"
9492 נתן ,אחר,42.01745861490995,זמין,"31.25754239653773,35.03929977566616"
9495 צחי ,אחר,32.54011359513844,זמין,"33.14322898386068,34.219407825245874"
9496 הראל ,אחר,6.589387219391621,זמין,"31.465644892372794,35.402800104284154"
9498 ברק ,אחר,3.3954516654535527,זמין,"32.27925462181215,34.92526277393768"
9500 יעקב ,אחר,14.574226104236793,זמין,"33.25595355114357,35.328653201779055"
9506 בר ,אחר,8.984838884845171,זמין,"31.412549488272518,35.101406925139116"
9534 יוסף ,אחר,7.387871107876139,זמין,"30.866305870821332,35.46238418988514"
9535 אביאם ,אחר,8.186354996360656,זמין,"31.163491475853593,34.73776618404946"
9547 רפאל ,אחר,12.17877443878324,זמין,"30.092992867135422,35.69190732359926"
9553 אלקנה ,אחר,12.17877443878324,לא זמין,
9555 שגיא ,אחר,14.959060413165767,זמין,"33.24290166911948,34.99815124284157"
9558 אשר ,אחר,38.32383752804509,לא זמין,
9570 אבידן ,אחר,14.574226104236793,זמין,"29.888531081433296,34.52108172845528"
9575 יעקב ,אחר,13.775742215752278,לא זמין,
9575 נטע-לי ,אחר,8.585596940602912,לא זמין,
9594 יוסף ,אחר,42.01745861490995,זמין,"31.055800353728777,34.86357813001326"
9595 עודד ,אחר,38.32383752804509,זמין,"33.15504774869464,34.361268022481674"
9613 אלעד ,אחר,37.88935679658496,זמין,"30.579147002331606,35.395018924943166"
9623 אוהד ,אחר,13.693493392487794,לא זמין,
9626 מרדכי ,אחר,21.286895516555628,לא זמין,
9632 יעקב ,אחר,12.17877443878324,זמין,"31.409011896397445,34.54274057878219"
9644 אופיר ,אחר,45.56493696609832,לא זמין,
9645 גילעד ,אחר,31.74162970665391,זמין,"30.752947798696116,34.43434208080735"
9656 יהודה ,אחר,53.235497034648986,זמין,"30.998432273358176,35.22808214331918"
9660 שלמה ,אחר,35.83682291744748,לא זמין,
9664 אביחי ,אחר,43.5674455968637,לא זמין,
9664 אלעזר ,אחר,19.388544985538665,זמין,"33.19955651224531,34.57364056123932"
9667 נחמן ,אחר,14.174984159994532,זמין,"32.60140490404955,35.40558232949804"
9685 דוד ,אחר,14.959060413165767,לא זמין,
9688 שלום ,אחר,10.18256471757195,לא זמין,
9697 חגי ,אחר,8.585596940602912,זמין,"31.484917013997443,35.88444068149267"
9698 יהונתן ,אחר,14.174984159994532,לא זמין,
9703 חנן ,אחר,14.574226104236793,לא זמין,
9703 יוסף ,אחר,5.391661386664844,לא זמין,
9718 משה ,אחר,14.574226104236793,זמין,"31.447153096909126,35.566578495659016"
9736 אסף ,אחר,10.52957584079286,לא זמין,
9752 שמחה ,אחר,45.56493696609832,זמין,"31.694398269008612,34.364283949095906"
9766 נדב ,אחר,6.190145275149363,לא זמין,
9770 מנחם ,אחר,28.126715571115994,לא זמין,
9772 אברהם ,אחר,5.790903330907102,לא זמין,
9790 יענקי ,אחר,10.581806661814204,זמין,"32.782271551896585,34.98506837908708"
9794 שילה ,אחר,10.18256471757195,זמין,"30.131822393495188,34.36037318950902"
9801 יונתן ,אחר,84.48563922428046,לא זמין,
9803 אבי ,אחר,10.581806661814204,זמין,"32.674077588590556,34.32392805616954"
9810 מרדכי ,אחר,18.1229779648607,לא זמין,
9849 שאול ,אחר,18.16740360241712,זמין,"32.67974132397516,34.548145738362784"
9852 קובי ,אחר,52.50221080725136,לא זמין,
9857 משה ,אחר,1.0,לא זמין,
9865 יהונתן ,אחר,21.361339156355186,לא זמין,
9873 עמיחי ,אחר,62.551671051282085,זמין,"31.533565041067167,34.49181698702507"
9875 גלית ,אחר,27.749210264231326,לא זמין,
9875 משה ,אחר,14.574226104236793,לא זמין,
9878 אהרון ,אחר,12.17877443878324,זמין,"32.113886863841195,34.770008072337724"
9878 דור ,אחר,34.57534923367435,זמין,"32.268932889854696,34.395217607153484"
9884 זאב ,אחר,14.973468048479049,זמין,"32.35053927441763,35.06751707854143"
9915 דוד ,אחר,24.450813068250564,זמין,"33.15092719373052,34.461631130717315"
9915 יוסף ,אחר,5.391661386664844,זמין,"32.223232566580165,35.708775708658806"
9917 יהודה ,אחר,39.637617316386255,זמין,"30.56889317160724,34.45897143489554"
9920 אלירן ,אחר,12.17877443878324,לא זמין,
9945 לאון ,אחר,14.174984159994532,זמין,"30.98604157009879,35.112011116868935"
9950 אור ,אחר,12.17877443878324,לא זמין,
9950 שמעון ,אחר,14.174984159994532,זמין,"30.7293223638477,34.788828121601874"
9953 אבי ,אחר,34.61579318007087,זמין,"31.567912106625016,35.571742718108254"
9965 דור ,אחר,14.174984159994532,לא זמין,
9965 מרדכי ,אחר,51.85434682925109,זמין,"32.229663548853374,34.77350572531384"
